state,date,cases_cumulative,deaths_cumulative,cases_perday,deaths_perday,population,cases per 100K,deaths per 100K,Postal Code,fips
Mississippi,2020-05-11,9674,435,173,5,2976149,325.0509299,14.61620369,MO,29
Mississippi,2020-05-12,9908,457,234,22,2976149,332.9134395,15.35541399,MO,29
Mississippi,2020-05-13,10090,465,182,8,2976149,339.0287247,15.62421774,MO,29
Mississippi,2020-05-14,10483,480,393,15,2976149,352.2337087,16.12822476,MO,29
Mississippi,2020-05-15,10801,493,318,13,2976149,362.9186576,16.56503085,MO,29
Mississippi,2020-05-16,11123,510,322,17,2976149,373.7380084,17.13623881,MO,29
Mississippi,2020-05-17,11296,521,173,11,2976149,379.5508894,17.50584396,MO,29
Mississippi,2020-05-18,11432,528,136,7,2976149,384.1205531,17.74104724,MO,29
Mississippi,2020-05-19,11704,554,272,26,2976149,393.2598805,18.61465941,MO,29
Mississippi,2020-05-20,11967,570,263,16,2976149,402.0968036,19.15226691,MO,29
Mississippi,2020-05-21,12222,580,255,10,2976149,410.664923,19.48827159,MO,29
Mississippi,2020-05-22,12624,596,402,16,2976149,424.1723113,20.02587908,MO,29
Mississippi,2020-05-23,13005,616,381,20,2976149,436.9740897,20.69788845,MO,29
Mississippi,2020-05-24,13252,625,247,9,2976149,445.2734053,21.00029266,MO,29
Mississippi,2020-05-25,13458,635,206,10,2976149,452.1951018,21.33629734,MO,29
Mississippi,2020-05-26,13731,652,273,17,2976149,461.3680296,21.9075053,MO,29
Mississippi,2020-05-27,14044,670,313,18,2976149,471.8849762,22.51231373,MO,29
Mississippi,2020-05-28,14372,693,328,23,2976149,482.9059298,23.2851245,MO,29
Mississippi,2020-05-29,14790,710,418,17,2976149,496.9509255,23.85633246,MO,29
Mississippi,2020-05-30,15229,723,439,13,2976149,511.7015311,24.29313855,MO,29
Mississippi,2020-05-31,15501,734,272,11,2976149,520.8408584,24.6627437,MO,29
Mississippi,2020-06-01,15752,739,251,5,2976149,529.274576,24.83074604,MO,29
Mississippi,2020-06-02,16020,767,268,28,2976149,538.2795015,25.77155915,MO,29
Mississippi,2020-06-03,16322,782,302,15,2976149,548.4268429,26.27556618,MO,29
Mississippi,2020-06-04,16560,794,238,12,2976149,556.4237543,26.6787718,MO,29
Mississippi,2020-06-05,16769,803,209,9,2976149,563.4462522,26.98117601,MO,29
Mississippi,2020-06-06,17034,811,265,8,2976149,572.3503763,27.24997976,MO,29
Mississippi,2020-06-07,17270,817,236,6,2976149,580.2800868,27.45158257,MO,29
Mississippi,2020-06-08,17768,837,498,20,2976149,597.01312,28.12359193,MO,29
Mississippi,2020-06-09,18109,847,341,10,2976149,608.4708797,28.45959661,MO,29
Mississippi,2020-06-10,18483,868,374,21,2976149,621.0374548,29.16520645,MO,29
Mississippi,2020-06-11,18483,868,0,0,2976149,621.0374548,29.16520645,MO,29
Mississippi,2020-06-12,19091,881,608,13,2976149,641.4665395,29.60201253,MO,29
Mississippi,2020-06-13,19348,889,257,8,2976149,650.1018598,29.87081628,MO,29
Mississippi,2020-06-14,19516,891,168,2,2976149,655.7467385,29.93801722,MO,29
Mississippi,2020-06-15,19799,895,283,4,2976149,665.255671,30.07241909,MO,29
Mississippi,2020-06-16,20152,915,353,20,2976149,677.1166363,30.74442845,MO,29
Mississippi,2020-06-17,20641,938,489,23,2976149,693.5472653,31.51723922,MO,29
Mississippi,2020-06-18,21022,943,375,5,2976149,706.3490437,31.68524157,MO,29
Mississippi,2020-06-19,21022,943,0,0,2976149,706.3490437,31.68524157,MO,29
Mississippi,2020-06-20,21022,943,0,0,2976149,706.3490437,31.68524157,MO,29
Mississippi,2020-06-21,21022,943,0,0,2976149,706.3490437,31.68524157,MO,29
Mississippi,2020-06-22,22287,978,1646,40,2976149,748.853636,32.86125795,MO,29
Mississippi,2020-06-23,22898,989,611,11,2976149,769.3835221,33.23086311,MO,29
Mississippi,2020-06-24,23424,1011,526,22,2976149,787.0573684,33.97007341,MO,29
Mississippi,2020-06-25,24516,1016,1092,5,2976149,823.7490798,34.13807575,MO,29
Mississippi,2020-06-26,25066,1022,550,6,2976149,842.2293373,34.33967856,MO,29
Mississippi,2020-06-27,25531,1035,465,13,2976149,857.853555,34.77648465,MO,29
Mississippi,2020-06-28,25899,1039,368,4,2976149,870.2185274,34.91088652,MO,29
Mississippi,2020-06-29,26568,1059,669,20,2976149,892.6972406,35.58289588,MO,29
Mississippi,2020-06-30,27248,1073,680,14,2976149,915.545559,36.05330244,MO,29
Mississippi,2020-07-01,27900,1082,652,9,2976149,937.4530643,36.35570665,MO,29
Mississippi,2020-07-02,28770,1092,870,10,2976149,966.6854717,36.69171134,MO,29
Mississippi,2020-07-03,29684,1103,914,11,2976149,997.3962997,37.06131649,MO,29
Mississippi,2020-07-04,30674,1107,990,4,2976149,1030.660763,37.19571836,MO,29
Mississippi,2020-07-05,30900,1111,226,4,2976149,1038.254469,37.33012023,MO,29
Mississippi,2020-07-06,31257,1114,357,3,2976149,1050.249836,37.43092164,MO,29
Mississippi,2020-07-07,32214,1158,957,44,2976149,1082.405484,38.90934224,MO,29
Mississippi,2020-07-08,32888,1188,674,30,2976149,1105.0522,39.91735629,MO,29
Mississippi,2020-07-09,33591,1204,703,16,2976149,1128.673329,40.45496378,MO,29
Mississippi,2020-07-10,34622,1215,1031,11,2976149,1163.315412,40.82456893,MO,29
Mississippi,2020-07-11,35419,1230,797,15,2976149,1190.094985,41.32857596,MO,29
Mississippi,2020-07-12,36287,1249,868,19,2976149,1219.260192,41.96698485,MO,29
Mississippi,2020-07-13,36680,1250,393,1,2976149,1232.465176,42.00058532,MO,29
Mississippi,2020-07-14,37542,1272,862,22,2976149,1261.428779,42.73979562,MO,29
Mississippi,2020-07-15,38567,1290,1025,18,2976149,1295.869259,43.34460405,MO,29
Mississippi,2020-07-16,39797,1308,1230,18,2976149,1337.197835,43.94941248,MO,29
Mississippi,2020-07-17,40829,1332,1032,24,2976149,1371.873518,44.75582372,MO,29
Mississippi,2020-07-18,41846,1346,1017,14,2976149,1406.045195,45.22623027,MO,29
Mississippi,2020-07-19,42638,1355,792,9,2976149,1432.656766,45.52863449,MO,29
Mississippi,2020-07-20,43889,1358,1251,3,2976149,1474.690951,45.62943589,MO,29
Mississippi,2020-07-21,45524,1389,1635,31,2976149,1529.627717,46.67105041,MO,29
Mississippi,2020-07-22,47071,1423,1547,34,2976149,1581.607641,47.81346633,MO,29
Mississippi,2020-07-23,48053,1436,982,13,2976149,1614.603301,48.25027242,MO,29
Mississippi,2020-07-24,49663,1463,1610,27,2976149,1668.700055,49.15748506,MO,29
Mississippi,2020-07-25,51097,1480,1434,17,2976149,1716.883126,49.72869302,MO,29
Mississippi,2020-07-26,52304,1495,826,10,2976149,1757.438892,50.23270004,MO,29
Mississippi,2020-07-27,52957,1501,653,6,2976149,1779.379997,50.43430285,MO,29
Mississippi,2020-07-28,54299,1543,1342,42,2976149,1824.471826,51.84552252,MO,29
Mississippi,2020-07-29,55804,1563,1505,20,2976149,1875.040531,52.51753188,MO,29
Mississippi,2020-07-30,57579,1611,1961,50,2976149,1934.681362,54.13035436,MO,29
Mississippi,2020-07-31,58747,1663,1168,52,2976149,1973.926709,55.87757871,MO,29
Mississippi,2020-08-01,59881,1693,1134,30,2976149,2012.02964,56.88559276,MO,29
Mississippi,2020-08-02,60553,1703,672,10,2976149,2034.609154,57.22159744,MO,29
Mississippi,2020-08-03,61125,1711,572,8,2976149,2053.828622,57.49040119,MO,29
Mississippi,2020-08-04,62199,1753,1074,42,2976149,2089.915525,58.90162085,MO,29
Mississippi,2020-08-05,63444,1804,1245,51,2976149,2131.748108,60.61524473,MO,29
Missouri,2020-03-07,1,0,1,0,6137428,0.01629347,0,MT,30
Missouri,2020-03-08,1,0,0,0,6137428,0.01629347,0,MT,30
Missouri,2020-03-09,1,0,0,0,6137428,0.01629347,0,MT,30
Missouri,2020-03-10,1,0,0,0,6137428,0.01629347,0,MT,30
Missouri,2020-03-11,1,0,0,0,6137428,0.01629347,0,MT,30
Missouri,2020-03-12,2,0,1,0,6137428,0.03258694,0,MT,30
Missouri,2020-03-13,4,0,2,0,6137428,0.065173881,0,MT,30
Missouri,2020-03-14,5,0,1,0,6137428,0.081467351,0,MT,30
Missouri,2020-03-15,5,0,0,0,6137428,0.081467351,0,MT,30
Missouri,2020-03-16,9,0,4,0,6137428,0.146641231,0,MT,30
Missouri,2020-03-17,16,0,7,0,6137428,0.260695523,0,MT,30
Missouri,2020-03-18,21,1,5,1,6137428,0.342162873,0.01629347,MT,30
Missouri,2020-03-19,35,1,14,0,6137428,0.570271456,0.01629347,MT,30
Missouri,2020-03-20,73,3,38,2,6137428,1.189423322,0.04888041,MT,30
Missouri,2020-03-21,93,3,20,0,6137428,1.515292725,0.04888041,MT,30
Missouri,2020-03-22,130,3,37,0,6137428,2.118151121,0.04888041,MT,30
Missouri,2020-03-23,183,4,53,1,6137428,2.98170504,0.065173881,MT,30
Missouri,2020-03-24,255,5,72,1,6137428,4.154834892,0.081467351,MT,30
Missouri,2020-03-25,384,8,129,3,6137428,6.256692543,0.130347761,MT,30
Missouri,2020-03-26,508,8,128,0,6137428,8.277082843,0.130347761,MT,30
Missouri,2020-03-27,670,9,158,1,6137428,10.91662501,0.146641231,MT,30
Missouri,2020-03-28,837,11,167,2,6137428,13.63763453,0.179228172,MT,30
Missouri,2020-03-29,902,12,65,1,6137428,14.69671009,0.195521642,MT,30
Missouri,2020-03-30,1049,13,147,1,6137428,17.0918502,0.211815112,MT,30
Missouri,2020-03-31,1350,15,301,2,6137428,21.99618472,0.244402052,MT,30
Missouri,2020-04-01,1580,21,230,6,6137428,25.74368286,0.342162873,MT,30
Missouri,2020-04-02,1834,28,254,7,6137428,29.88222428,0.456217165,MT,30
Missouri,2020-04-03,2113,36,279,8,6137428,34.42810246,0.586564926,MT,30
Missouri,2020-04-04,2291,44,178,8,6137428,37.32834015,0.716912687,MT,30
Missouri,2020-04-05,2367,52,76,8,6137428,38.56664388,0.847260449,MT,30
Missouri,2020-04-06,2722,56,355,4,6137428,44.35082579,0.912434329,MT,30
Missouri,2020-04-07,3037,80,315,24,6137428,49.48326889,1.303477613,MT,30
Missouri,2020-04-08,3327,86,290,6,6137428,54.20837523,1.401238434,MT,30
Missouri,2020-04-09,3539,94,212,8,6137428,57.66259091,1.531586195,MT,30
Missouri,2020-04-10,3799,105,260,11,6137428,61.89889315,1.710814367,MT,30
Missouri,2020-04-11,4024,116,225,11,6137428,65.56492394,1.890042539,MT,30
Missouri,2020-04-12,4160,116,136,0,6137428,67.78083588,1.890042539,MT,30
Missouri,2020-04-13,4388,136,233,20,6137428,71.49574708,2.215911942,MT,30
Missouri,2020-04-14,4686,151,293,15,6137428,76.35120119,2.460313995,MT,30
Missouri,2020-04-15,4895,164,210,13,6137428,79.75653645,2.672129107,MT,30
Missouri,2020-04-16,5111,170,215,6,6137428,83.27592601,2.769889928,MT,30
Missouri,2020-04-17,5283,184,172,14,6137428,86.07840287,2.99799851,MT,30
Missouri,2020-04-18,5517,194,234,10,6137428,89.89107489,3.160933212,MT,30
Missouri,2020-04-19,5667,196,150,2,6137428,92.33509542,3.193520152,MT,30
Missouri,2020-04-20,5807,201,140,5,6137428,94.61618124,3.274987503,MT,30
Missouri,2020-04-21,5941,221,135,20,6137428,96.79950624,3.600856906,MT,30
Missouri,2020-04-22,6137,236,195,15,6137428,99.99302639,3.845258959,MT,30
Missouri,2020-04-23,6321,248,184,12,6137428,102.9910249,4.040780601,MT,30
Missouri,2020-04-24,6625,267,304,19,6137428,107.9442398,4.350356534,MT,30
Missouri,2020-04-25,6826,280,201,13,6137428,111.2192273,4.562171646,MT,30
Missouri,2020-04-26,6997,282,173,2,6137428,114.0054107,4.594758586,MT,30
Missouri,2020-04-27,7171,296,174,14,6137428,116.8404745,4.822867168,MT,30
Missouri,2020-04-28,7306,324,135,28,6137428,119.040093,5.279084333,MT,30
Missouri,2020-04-29,7426,331,120,7,6137428,120.9953094,5.393138624,MT,30
Missouri,2020-04-30,7563,341,137,10,6137428,123.2275148,5.556073326,MT,30
Missouri,2020-05-01,7840,355,277,14,6137428,127.7408061,5.784181908,MT,30
Missouri,2020-05-02,8154,373,312,18,6137428,132.8569557,6.077464371,MT,30
Missouri,2020-05-03,8454,378,303,5,6137428,137.7449968,6.158931722,MT,30
Missouri,2020-05-04,8776,387,322,9,6137428,142.9914942,6.305572953,MT,30
Missouri,2020-05-05,8919,408,143,21,6137428,145.3214604,6.647735827,MT,30
Missouri,2020-05-06,9164,429,245,21,6137428,149.3133606,6.9898987,MT,30
Missouri,2020-05-07,9409,449,245,20,6137428,153.3052608,7.315768104,MT,30
Missouri,2020-05-08,9573,481,164,32,6137428,155.9773899,7.837159149,MT,30
Missouri,2020-05-09,9737,492,164,11,6137428,158.649519,8.016387321,MT,30
Missouri,2020-05-10,9906,502,169,10,6137428,161.4031154,8.179322022,MT,30
Missouri,2020-05-11,10025,512,119,10,6137428,163.3420384,8.342256724,MT,30
Missouri,2020-05-12,10124,528,99,16,6137428,164.9550919,8.602952246,MT,30
Missouri,2020-05-13,10369,548,245,20,6137428,168.9469921,8.92882165,MT,30
Missouri,2020-05-14,10490,564,121,16,6137428,170.918502,9.189517172,MT,30
Missouri,2020-05-15,10567,579,77,15,6137428,172.1730992,9.433919225,MT,30
Missouri,2020-05-16,10794,593,227,14,6137428,175.8717169,9.662027807,MT,30
Missouri,2020-05-17,11069,601,275,8,6137428,180.3524212,9.792375568,MT,30
Missouri,2020-05-18,11225,609,156,8,6137428,182.8942026,9.92272333,MT,30
Missouri,2020-05-19,11369,631,144,22,6137428,185.2404623,10.28117967,MT,30
Missouri,2020-05-20,11510,643,141,12,6137428,187.5378416,10.47670132,MT,30
Missouri,2020-05-21,11657,670,147,27,6137428,189.9329817,10.91662501,MT,30
Missouri,2020-05-22,11797,680,140,10,6137428,192.2140675,11.07955971,MT,30
Missouri,2020-05-23,11922,685,125,5,6137428,194.2507513,11.16102706,MT,30
Missouri,2020-05-24,12114,689,192,4,6137428,197.3790976,11.22620094,MT,30
Missouri,2020-05-25,12296,694,182,5,6137428,200.3445091,11.30766829,MT,30
Missouri,2020-05-26,12437,698,141,4,6137428,202.6418884,11.37284217,MT,30
Missouri,2020-05-27,12624,705,187,7,6137428,205.6887673,11.48689647,MT,30
Missouri,2020-05-28,12815,715,191,10,6137428,208.8008201,11.64983117,MT,30
Missouri,2020-05-29,12949,740,134,25,6137428,210.9841452,12.05716792,MT,30
Missouri,2020-05-30,13118,782,169,42,6137428,213.7377416,12.74149367,MT,30
Missouri,2020-05-31,13297,784,179,2,6137428,216.6542728,12.77408061,MT,30
Missouri,2020-06-01,13523,786,226,2,6137428,220.336597,12.80666755,MT,30
Missouri,2020-06-02,13822,797,299,11,6137428,225.2083446,12.98589572,MT,30
Missouri,2020-06-03,14020,801,198,4,6137428,228.4344517,13.0510696,MT,30
Missouri,2020-06-04,14286,806,266,5,6137428,232.7685148,13.13253695,MT,30
Missouri,2020-06-05,14515,816,229,10,6137428,236.4997194,13.29547165,MT,30
Missouri,2020-06-06,14659,823,144,7,6137428,238.8459791,13.40952594,MT,30
Missouri,2020-06-07,14985,823,326,0,6137428,244.1576504,13.40952594,MT,30
Missouri,2020-06-08,15159,832,174,9,6137428,246.9927142,13.55616718,MT,30
Missouri,2020-06-09,15396,854,237,22,6137428,250.8542666,13.91462352,MT,30
Missouri,2020-06-10,15662,861,266,7,6137428,255.1883297,14.02867781,MT,30
Missouri,2020-06-11,15924,873,262,12,6137428,259.4572189,14.22419945,MT,30
Missouri,2020-06-12,16111,884,187,11,6137428,262.5040978,14.40342762,MT,30
Missouri,2020-06-13,16327,890,216,6,6137428,266.0234874,14.50118845,MT,30
Missouri,2020-06-14,16384,890,57,0,6137428,266.9522152,14.50118845,MT,30
Missouri,2020-06-15,16712,895,328,5,6137428,272.2964734,14.5826558,MT,30
Missouri,2020-06-16,16930,903,218,8,6137428,275.8484499,14.71300356,MT,30
Missouri,2020-06-17,17151,924,221,21,6137428,279.4493068,15.05516643,MT,30
Missouri,2020-06-18,17488,963,337,39,6137428,284.9402062,15.69061177,MT,30
Missouri,2020-06-19,17780,973,292,10,6137428,289.6978995,15.85354647,MT,30
Missouri,2020-06-20,18155,975,375,2,6137428,295.8079508,15.88613341,MT,30
Missouri,2020-06-21,18552,975,397,0,6137428,302.2764585,15.88613341,MT,30
Missouri,2020-06-22,18733,980,178,5,6137428,305.2255766,15.96760076,MT,30
Missouri,2020-06-23,19148,993,415,13,6137428,311.9873667,16.17941587,MT,30
Missouri,2020-06-24,19478,1001,330,8,6137428,317.3642118,16.30976363,MT,30
Missouri,2020-06-25,20076,1006,649,5,6137428,327.107707,16.39123098,MT,30
Missouri,2020-06-26,20567,1019,491,13,6137428,335.1078009,16.6030461,MT,30
Missouri,2020-06-27,20909,1021,342,2,6137428,340.6801677,16.63563304,MT,30
Missouri,2020-06-28,21254,1023,345,2,6137428,346.3014149,16.66821998,MT,30
Missouri,2020-06-29,21748,1026,494,3,6137428,354.3503891,16.71710039,MT,30
Missouri,2020-06-30,22275,1037,527,11,6137428,362.9370479,16.89632856,MT,30
Missouri,2020-07-01,22595,1049,320,12,6137428,368.1509583,17.0918502,MT,30
Missouri,2020-07-02,23085,1056,490,7,6137428,376.1347587,17.20590449,MT,30
Missouri,2020-07-03,23620,1060,535,4,6137428,384.8517653,17.27107837,MT,30
Missouri,2020-07-04,24061,1062,441,2,6137428,392.0371856,17.30366531,MT,30
Missouri,2020-07-05,24334,1062,273,0,6137428,396.485303,17.30366531,MT,30
Missouri,2020-07-06,24850,1068,516,6,6137428,404.8927336,17.40142613,MT,30
Missouri,2020-07-07,25566,1083,716,15,6137428,416.5588582,17.64582819,MT,30
Missouri,2020-07-08,26343,1089,777,6,6137428,429.2188845,17.74358901,MT,30
Missouri,2020-07-09,27301,1095,958,6,6137428,444.8280289,17.84134983,MT,30
Missouri,2020-07-10,28060,1107,759,12,6137428,457.1947728,18.03687147,MT,30
Missouri,2020-07-11,28649,1112,589,5,6137428,466.7916267,18.11833882,MT,30
Missouri,2020-07-12,29173,1113,524,1,6137428,475.3294051,18.13463229,MT,30
Missouri,2020-07-13,29781,1126,608,13,6137428,485.2358349,18.3464474,MT,30
Missouri,2020-07-14,30817,1136,1036,10,6137428,502.11587,18.50938211,MT,30
Missouri,2020-07-15,31737,1141,920,5,6137428,517.1058626,18.59084946,MT,30
Missouri,2020-07-16,32596,1145,859,4,6137428,531.1019535,18.65602334,MT,30
Missouri,2020-07-17,33536,1151,940,6,6137428,546.4178154,18.75378416,MT,30
Missouri,2020-07-18,34363,1158,827,7,6137428,559.8925152,18.86783845,MT,30
Missouri,2020-07-19,35154,1158,791,0,6137428,572.7806501,18.86783845,MT,30
Missouri,2020-07-20,36044,1164,890,6,6137428,587.2818386,18.96559927,MT,30
Missouri,2020-07-21,37248,1175,1204,11,6137428,606.8991767,19.14482744,MT,30
Missouri,2020-07-22,38454,1196,1206,21,6137428,626.5491017,19.48699032,MT,30
Missouri,2020-07-23,39923,1212,1469,16,6137428,650.4842093,19.74768584,MT,30
Missouri,2020-07-24,41224,1221,1301,9,6137428,671.682014,19.89432707,MT,30
Missouri,2020-07-25,42310,1224,1086,3,6137428,689.3767226,19.94320748,MT,30
Missouri,2020-07-26,43477,1231,1167,7,6137428,708.3912023,20.05726177,MT,30
Missouri,2020-07-27,44813,1245,1336,14,6137428,730.1592784,20.28537035,MT,30
Missouri,2020-07-28,46225,1263,1412,18,6137428,753.1656583,20.57865282,MT,30
Missouri,2020-07-29,47683,1269,1458,6,6137428,776.9215378,20.67641364,MT,30
Missouri,2020-07-30,49671,1288,1988,19,6137428,809.3129565,20.98598957,MT,30
Missouri,2020-07-31,51045,1305,1374,17,6137428,831.7001845,21.26297856,NE,31
Missouri,2020-08-01,51985,1311,940,6,6137428,847.0160465,21.36073938,NE,31
Missouri,2020-08-02,52550,1311,565,0,6137428,856.2218571,21.36073938,NE,31
Missouri,2020-08-03,53650,1316,1100,5,6137428,874.1446743,21.44220674,NE,31
Missouri,2020-08-04,54854,1330,1204,14,6137428,893.7620124,21.67031532,NE,31
Missouri,2020-08-05,55919,1337,1065,7,6137428,911.1145581,21.78436961,NE,31
Montana,2020-03-13,4,0,4,0,1068778,0.374259201,0,NE,31
Montana,2020-03-14,6,0,2,0,1068778,0.561388801,0,NE,31
Montana,2020-03-15,6,0,0,0,1068778,0.561388801,0,NE,31
Montana,2020-03-16,8,0,2,0,1068778,0.748518401,0,NE,31
Montana,2020-03-17,8,0,0,0,1068778,0.748518401,0,NE,31
Montana,2020-03-18,12,0,4,0,1068778,1.122777602,0,NE,31
Montana,2020-03-19,19,0,7,0,1068778,1.777731203,0,NE,31
Montana,2020-03-20,19,0,0,0,1068778,1.777731203,0,NE,31
Montana,2020-03-21,29,0,10,0,1068778,2.713379205,0,NE,31
Montana,2020-03-22,34,0,5,0,1068778,3.181203206,0,NE,31
Montana,2020-03-23,45,0,11,0,1068778,4.210416008,0,NE,31
Montana,2020-03-24,51,0,6,0,1068778,4.771804809,0,NE,31
Montana,2020-03-25,65,0,14,0,1068778,6.081712011,0,NE,31
Montana,2020-03-26,90,0,25,0,1068778,8.420832016,0,NE,31
Montana,2020-03-27,121,1,31,1,1068778,11.32134082,0.0935648,NE,31
Montana,2020-03-28,147,1,26,0,1068778,13.75402563,0.0935648,NE,31
Montana,2020-03-29,161,1,14,0,1068778,15.06393283,0.0935648,NE,31
Montana,2020-03-30,177,4,16,3,1068778,16.56096963,0.374259201,NE,31
Montana,2020-03-31,198,5,21,1,1068778,18.52583043,0.467824001,NE,31
Montana,2020-04-01,219,5,21,0,1068778,20.49069124,0.467824001,NE,31
Montana,2020-04-02,241,5,22,1,1068778,22.54911684,0.467824001,NE,31
Montana,2020-04-03,262,5,21,0,1068778,24.51397765,0.467824001,NE,31
Montana,2020-04-04,281,6,19,1,1068778,26.29170885,0.561388801,NE,31
Montana,2020-04-05,298,6,17,0,1068778,27.88231045,0.561388801,NE,31
Montana,2020-04-06,319,6,21,0,1068778,29.84717126,0.561388801,NE,31
Montana,2020-04-07,319,6,0,0,1068778,29.84717126,0.561388801,NE,31
Montana,2020-04-08,332,6,13,0,1068778,31.06351366,0.561388801,NE,31
Montana,2020-04-09,354,6,22,0,1068778,33.12193926,0.561388801,NE,31
Montana,2020-04-10,365,6,11,0,1068778,34.15115206,0.561388801,NE,31
Montana,2020-04-11,377,6,12,0,1068778,35.27392967,0.561388801,NE,31
Montana,2020-04-12,387,6,10,0,1068778,36.20957767,0.561388801,NE,31
Montana,2020-04-13,394,7,7,1,1068778,36.86453127,0.654953601,NE,31
Montana,2020-04-14,399,7,5,0,1068778,37.33235527,0.654953601,NE,31
Montana,2020-04-15,404,7,5,0,1068778,37.80017927,0.654953601,NE,31
Montana,2020-04-16,415,7,11,0,1068778,38.82939207,0.654953601,NE,31
Montana,2020-04-17,422,8,7,1,1068778,39.48434567,0.748518401,NE,31
Montana,2020-04-18,426,10,4,2,1068778,39.85860487,0.935648002,NE,31
Montana,2020-04-19,433,10,7,0,1068778,40.51355848,0.935648002,NE,31
Montana,2020-04-20,433,12,0,2,1068778,40.51355848,1.122777602,NE,31
Montana,2020-04-21,437,12,4,0,1068778,40.88781768,1.122777602,NE,31
Montana,2020-04-22,439,14,2,2,1068778,41.07494728,1.309907202,NE,31
Montana,2020-04-23,442,14,3,0,1068778,41.35564168,1.309907202,NE,31
Montana,2020-04-24,444,14,2,0,1068778,41.54277128,1.309907202,NE,31
Montana,2020-04-25,445,14,1,0,1068778,41.63633608,1.309907202,NE,31
Montana,2020-04-26,448,14,3,0,1068778,41.91703048,1.309907202,NE,31
Montana,2020-04-27,449,14,1,0,1068778,42.01059528,1.309907202,NE,31
Montana,2020-04-28,451,15,2,1,1068778,42.19772488,1.403472003,NE,31
Montana,2020-04-29,451,16,0,1,1068778,42.19772488,1.497036803,NE,31
